,index,song,artist,id,MISSING,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1069,9105,Love Is A House,Force M.D.'s,2FugBtxISbWkPCgEpUT2OQ,MISSING,0.682,0.4,8,-15.692,1,0.0282,0.302,2.07e-05,0.0805,0.835,92.101,312160,4
1070,9106,Tender Love,Force M.D.'s,6D527hFJzl1vWSzosEbyQk,MISSING,0.34,0.336,8,-7.289,1,0.0289,0.769,7.82e-05,0.126,0.0925,142.676,234053,4
1071,9129,Dream,Forest For The Trees,1Ygfp0ZBeeHihBh2SQsnV0,MISSING,0.398,0.26,5,-22.717,1,0.0629,0.293,0.89,0.113,0.128,74.96,129000,3
1072,9132,Stacy,Fortune,6zjZjjgj8pvvRvZhl9AFOI,MISSING,0.258,0.659,11,-5.987,1,0.0385,0.0182,0.000248,0.205,0.303,201.208,244587,4
1073,9138,Miles Away,Fotomaker,3KhCzsfcx91GzKCjZRVKzn,MISSING,0.642,0.747,9,-8.65,1,0.0299,0.059,0,0.208,0.644,123.005,226493,4
1074,9142,Mister Nico,Four Jacks And A Jill,5Lu7IAEgjNF7n4s1osxPvQ,MISSING,0.557,0.433,9,-14.577,1,0.0393,0.275,0.00715,0.234,0.392,128.466,138960,4
1075,9189,Hot Spot,Foxy Brown,27vsyn5d9HPSkeLleEnL1x,MISSING,0.895,0.768,10,-6.798,0,0.308,0.000687,4.58e-05,0.0413,0.622,92.943,230000,4
1076,9192,Toca's Miracle,Fragma,6oE5yvroDXWNYWpIFz2JJB,MISSING,0.781,0.851,4,-5.748,0,0.0319,0.0143,0.00458,0.0709,0.865,135.106,200483,4
1077,9196,Theme From Love Story,Francis Lai And His Orchestra,1Zv8bmRsBOOGG5BZJsGY0I,MISSING,0.236,0.189,9,-17.212,0,0.031,0.966,0.883,0.0706,0.0543,87.037,179973,4
1078,9198,On The Beach,Frank Chacksfield And His Orch.,3C1d2Sjd1LDqFaLVkzsLbW,MISSING,0.274,0.146,5,-19.836,1,0.0365,0.966,0.903,0.1,0.222,114.87,347622,4
1079,9202,Lullaby Of Love,Frank Gari,5sTbXcPWHva9s7FMAmoAec,MISSING,0.573,0.399,3,-14.884,1,0.11,0.832,0,0.237,0.954,180.89,137587,4
1080,9208,Please,Frank Ifield,7gq70fBhYiaFMrh6yvaOqq,MISSING,0.67,0.476,0,-10.742,1,0.0344,0.829,3.67e-06,0.102,0.851,121.815,151747,4
1081,9209,Good Thing Man,Frank Lucas,7h0LuDyP9P0Imeotm2i3tO,MISSING,0.636,0.874,4,-5.748,1,0.0871,0.026,9.8e-05,0.0877,0.554,82.429,266360,4
1082,9210,"Love Me, Love Me Love",Frank Mills,72JRRGkyQfyDah0Asy7Wjh,MISSING,0.494,0.544,4,-9.799,1,0.035,0.623,0,0.214,0.542,96.297,207933,4
1083,9212,Peter Piper,Frank Mills,2VNs8bxnelCIpFGRho2hS1,MISSING,0.459,0.135,0,-26.149,1,0.0427,0.965,0.693,0.106,0.808,107.246,162493,4
1084,9223,Anytime (I'll Be There),Frank Sinatra,1KGpbdZlQ4jnA7CoqilixL,MISSING,0.633,0.557,7,-10.2,0,0.0328,0.509,0,0.12,0.803,122.406,201364,4
1085,9233,I Believe I'm Gonna Love You,Frank Sinatra,3NrJcpy92CjDXdYoVDAHt6,MISSING,0.251,0.37,10,-11.313,1,0.0306,0.657,0.000197,0.132,0.216,126.818,169438,4
1086,9235,I Would Be In Love (Anyway),Frank Sinatra,5wyONsMb0O5fiRFYsPZhg9,MISSING,0.321,0.518,10,-9.267,1,0.0267,0.251,0.00191,0.44,0.474,88.448,151760,4
1087,9265,Me And My Shadow,Frank Sinatra & Sammy Davis Jr.,1oOSDgaXuo40eOcyz0E7fj,MISSING,0.627,0.457,2,-6.789,1,0.0523,0.775,0,0.0661,0.607,111.061,186911,4
1088,9266,Flying Circle,Frank Slay And His Orchestra,78ZeQi06bhPgBp1nEsxEDY,MISSING,0.534,0.747,2,-10.303,1,0.0296,0.654,0.935,0.118,0.908,133.627,136733,4
1089,9267,Case Of You,Frank Stallone,3yybRgXHBSFdFS9arnJhWo,MISSING,0.51,0.643,9,-4.753,1,0.0343,0.597,0,0.151,0.903,114.531,187853,4
1090,9271,Don't Eat The Yellow Snow,Frank Zappa,7JltYZ92nPYCo6CwRT8bdJ,MISSING,0.574,0.619,6,-8.801,0,0.167,0.598,2.08e-06,0.393,0.586,128.643,805213,3
1091,9276,F.U.R.B. (F U Right Back),Frankee,35Y18Dv2pAiJ7v0Zou9gxI,MISSING,0.788,0.635,8,-2.922,1,0.135,0.0993,9.9e-06,0.292,0.601,141.019,201867,4
1092,9278,A Miracle,Frankie Avalon,1USwd0VpMKlgfMYmdrJJvq,MISSING,0.457,0.317,5,-10.69,1,0.0289,0.687,0,0.0711,0.216,94.441,138006,3
1093,9283,Don't Throw Away All Those Teardrops,Frankie Avalon,2bDjFS6LOjGjko7Hms9FtC,MISSING,0.556,0.252,7,-13.005,1,0.0293,0.927,0.000179,0.32,0.365,82.889,150360,3
1094,9285,I'll Wait For You,Frankie Avalon,01qTHGZao8UBTZJzJ4agsE,MISSING,0.306,0.293,2,-7.725,1,0.0304,0.873,0,0.19,0.348,115.275,174333,3
1095,9288,The Puppet Song,Frankie Avalon,6RkvtUnLfSvHNlosDShSyL,MISSING,0.481,0.24,7,-14.522,1,0.039,0.78,4.17e-06,0.103,0.55,182.19,138449,4
1096,9291,Tuxedo Junction,Frankie Avalon,3TjvbvtdWiNF1M3BcoEDat,MISSING,0.636,0.291,5,-10.396,1,0.0314,0.829,0,0.132,0.581,120.119,177007,4
1097,9296,Who Else But You,Frankie Avalon,0z57v0bDuI9gByZWZ2qpW3,MISSING,0.307,0.326,2,-12.672,1,0.0331,0.854,2e-05,0.138,0.353,101.949,146026,4
1098,9302,Joanie,Frankie Calen,3Aq3KkxoTxcTApZASmfMsk,MISSING,0.583,0.528,7,-5.501,1,0.0265,0.71,0,0.203,0.629,97.049,150373,4
1099,9303,Alimony,Frankie Ford,4GrFU6vSw8ildV5dQIgnI7,MISSING,0.849,0.374,0,-12.059,1,0.0707,0.778,0,0.235,0.973,130.618,142707,3
1100,9304,Sea Cruise,Frankie Ford,5rtYGnyKCHaD977h5vhC3L,MISSING,0.49,0.738,0,-10.976,1,0.0465,0.64,0,0.372,0.965,75.317,167093,4
1101,9306,Time After Time,Frankie Ford,4bbm7URCgqScRQEWzXVnEO,MISSING,0.595,0.267,7,-13.684,0,0.0436,0.671,2.21e-06,0.358,0.693,133.06,135640,4
1102,9307,You Talk Too Much,Frankie Ford,4IReoaJvIOK3tqDb5ieKFi,MISSING,0.727,0.587,3,-11.637,1,0.036,0.466,0,0.237,0.955,127.28,153773,4
1103,9321,Making Memories,Frankie Laine,6sMuzESOenbgqXSUdYy1FW,MISSING,0.343,0.375,10,-13.063,1,0.0314,0.927,0.0391,0.203,0.519,103.226,177058,4
1104,9322,To Each His Own,Frankie Laine,4qT8AobbFK8hDQOlHBWUMj,MISSING,0.217,0.643,3,-10.102,1,0.0523,0.72,0.509,0.743,0.54,82.044,116149,4
1105,9327,Black Land Farmer,Frankie Miller,7xECdsQ8kAX1O5fbxABa0s,MISSING,0.599,0.471,9,-10.291,1,0.029,0.596,0,0.333,0.936,101.147,151380,4
1106,9328,The Doodle Song,Frankie Miller,4MxEKsc0PTakD4LyeiCYor,MISSING,0.731,0.666,0,-8.719,1,0.0317,0.177,0.00402,0.12,0.967,122.298,166027,4
1107,9329,To Dream The Dream,Frankie Miller,06Xcvh8zm0ogiwRErSEqXO,MISSING,0.505,0.644,0,-5.364,1,0.0338,0.0852,0.000189,0.253,0.549,113.105,267440,4
1108,9336,I Make A Fool Of Myself,Frankie Valli,2lBuql0mYYMfC83ppuQEnE,MISSING,0.524,0.702,6,-7.066,0,0.0727,0.673,5.77e-06,0.0951,0.434,120.097,219907,4
1109,9346,Judy,Frankie Vaughan,6OHW99LmlOeP6KYfuAxQsI,MISSING,0.358,0.485,9,-9.278,0,0.139,0.853,1.23e-06,0.19,0.658,178.697,127216,4
1110,9347,Here I Go (Fallin' In Love Again),Frannie Golde,1EDAnZjfKkJoe1fkuyd2U0,MISSING,0.724,0.605,1,-10.276,0,0.0449,0.323,0.000259,0.0568,0.887,115.513,200669,4
1111,9352,Battle Of Gettysburg,Fred Darian,7HkFPQouWNbR5lpHf0PtSH,MISSING,0.659,0.85,4,-11.322,0,0.0846,0.597,0,0.414,0.587,112.708,152212,4
1112,9353,Johnny Willow,Fred Darian,4P5sAyZWsse8eqdfF6f6fv,MISSING,0.703,0.697,10,-8.742,1,0.0628,0.774,0,0.133,0.793,118.636,161400,4
1113,9359,Monster,Fred Schneider,4ckYtCucL8hyGBdEOcL2ns,MISSING,0.83,0.732,5,-9.276,0,0.0539,0.0897,0.000431,0.386,0.954,139.356,235733,4
1114,9364,Deeper & Deeper,Freda Payne,6jUA8zTORuH85dBDifL2MC,MISSING,0.672,0.499,3,-15.091,1,0.0289,0.268,0,0.0999,0.782,113.929,184552,4
1115,9392,I Got A Woman,Freddie Scott,6bGcRsHq2xfqODyYAauu6Y,MISSING,0.36,0.298,8,-13.585,1,0.0319,0.566,0,0.314,0.431,103.443,198385,3
1116,9393,Where Does Love Go,Freddie Scott,5xug7koqLV04RgxkDsWvad,MISSING,0.387,0.283,6,-13.396,1,0.0255,0.912,0.000195,0.207,0.498,84.33,185700,4
1117,9397,Chattanooga Shoe Shine Boy,Freddy Cannon,6bteJsEAMLEIRTSOSNL6ZH,MISSING,0.695,0.776,2,-6.613,1,0.104,0.631,0,0.157,0.959,88.993,138760,4
1118,9399,For Me And My Gal,Freddy Cannon,3yE3vR0CjoVspygfoJGFAP,MISSING,0.601,0.807,1,-3.218,1,0.139,0.389,0.000448,0.218,0.727,158.181,142667,4
1119,9420,Hide Away,Freddy King,3jkHKjSamNIw78f68dqA93,MISSING,0.649,0.635,9,-11.509,1,0.0306,0.194,0.597,0.0583,0.91,133.837,157707,4
1120,9421,Lonesome Whistle Blues,Freddy King,3DLic67t4RSNW2oHirZYIg,MISSING,0.675,0.384,7,-10.106,0,0.0458,0.847,2.39e-06,0.14,0.76,100.734,176867,4
1121,9422,San-Ho-Zay,Freddy King,2nzEcky0rEUkYOZGx1WUAA,MISSING,0.716,0.813,7,-10.831,0,0.0371,0.362,0.868,0.0943,0.967,137.688,158626,4
1122,9450,House Of The Rising Sun,Frijid Pink,6DU7X9yhp4xgkhNHJxgEOZ,MISSING,0.254,0.761,7,-3.744,1,0.0472,0.0006,0.0004,0.265,0.412,118.752,269933,4
1123,9451,Sing A Song For Freedom,Frijid Pink,0OaGuxUl5arPeeQOtixZ0j,MISSING,0.56,0.529,2,-11.598,1,0.0527,0.659,8.28e-06,0.172,0.859,168.689,179760,4
1124,9454,Should I See,Frozen Ghost,5I4wTwJdBJgTE2NA0ErL5y,MISSING,0.592,0.956,9,-3.464,1,0.0326,0.0617,0.000244,0.711,0.87,115.941,230985,4
1125,9469,Better By The Pound,Funkadelic,12SLHj991Ym8J3ASHg2DAy,MISSING,0.775,0.761,9,-11.357,0,0.0893,0.353,0,0.0708,0.775,113.604,164171,4
1126,9470,Can You Get To That,Funkadelic,5lc9L9FeLBwlJPgEbq9uEw,MISSING,0.681,0.897,8,-5.44,1,0.0874,0.672,0,0.1,0.852,140.803,169856,4
1127,9471,"I Got A Thing, You Got A Thing, Everybody's Got A Thing",Funkadelic,5GIMpTRv0HMoPTMKfoNHV7,MISSING,0.553,0.83,9,-10.03,1,0.133,0.225,0.328,0.0981,0.684,76.517,237824,4
1128,9472,I Wanna Know If It's Good To You?,Funkadelic,6m29fPL6H5aC38uaIRoEIA,MISSING,0.364,0.845,8,-12.651,0,0.0734,0.183,0.463,0.0599,0.439,80.528,356565,4
1129,9475,"You And Your Folks, Me And My Folks",Funkadelic,1alxqrqIYG7YIlaCmwzl6p,MISSING,0.42,0.89,11,-6.665,1,0.0507,0.0264,4.78e-06,0.069,0.796,153.257,216939,4
1130,9481,Slow Dancing,Funky Kings,39mQRZBaeYd31Y9uTE1i5h,MISSING,0.581,0.284,7,-13.675,1,0.0272,0.786,2.4e-06,0.105,0.234,76.881,228040,4
1131,9483,4 Da Gang,Future,3IJ6BBFLD2I2CH3hHFQj3O,MISSING,0.705,0.474,2,-7.534,1,0.355,0.0751,0,0.229,0.179,146.244,187749,4
1132,9491,Feed Me Dope,Future,3lyeSiAIdLoZUHhV8psOTI,MISSING,0.853,0.688,8,-6.509,0,0.296,0.0118,0,0.151,0.565,150.012,166693,4
1133,9492,Fly S**t Only,Future,0DjGbGJ38WVWZ4njffE5CN,MISSING,0.688,0.736,2,-6.141,1,0.0314,0.382,8.99e-06,0.358,0.498,110.035,212987,4
1134,9560,I Like The Way She Do It,G Unit,3c1fI9dVeR0nKFkOYh3Sj0,MISSING,0.55,0.806,7,-5.421,1,0.324,0.00859,0,0.263,0.282,124.4,232600,5
1135,9565,Good Life,G-Eazy & Kehlani,0ydclOeBAOXAYJJOmMQfDx,MISSING,0.572,0.778,1,-5.208,1,0.233,0.00638,0,0.0563,0.54,168.073,225520,4
1136,9575,Teddy Bear,G-Wiz,56FniIennySKdCMQarPAIU,MISSING,0.621,0.726,6,-9.247,1,0.0945,0.183,0,0.142,0.847,200.012,258360,4
1137,9576,It's A Man Down There,G.L. Crockett,5LQwvnlNn84XLcVxWdtgD5,MISSING,0.521,0.577,4,-7.71,1,0.0364,0.8,0,0.12,0.875,166.188,166293,4
1138,9583,The First Noel,Gabby Barrett,25W3eewfp10geV3fzWIGq3,MISSING,0.458,0.351,10,-6.049,1,0.0244,0.696,0,0.143,0.102,79.993,261305,3
1139,9587,That's Life (That's Tough),Gabriel And The Angels,5GiTaGLheYvnTl52qFxqm9,MISSING,0.588,0.533,10,-9.062,1,0.0421,0.862,0,0.129,0.831,131.567,152653,4
1140,9596,Big City Miss Ruth Ann,Gallery,0wY7JVisX508t2bto7QqC8,MISSING,0.71,0.611,2,-11.442,1,0.0348,0.245,0.000419,0.0736,0.966,127.887,147961,4
1141,9603,Right The First Time,Gamma,79lDwxky82NLcqLGxHIag7,MISSING,0.632,0.653,9,-6.164,1,0.0291,0.0142,4.61e-06,0.133,0.86,137.207,227587,4
1142,9612,Live It Up,Gardner Cole,6rA3XhfwaW4D7pPqJn8dhv,MISSING,0.689,0.779,1,-11.903,0,0.0386,0.0733,0.039,0.111,0.896,119.877,226533,4
1143,9622,Tell Me Baby,Garnet Mimms,7GxCkKhTPUGuuoyHwr3jcF,MISSING,0.642,0.606,10,-11.506,0,0.165,0.217,0,0.179,0.692,97.766,164075,4
1144,9630,Ask Me How I Know,Garth Brooks,2iXuNzdMklGtLwaI6o345H,MISSING,0.662,0.525,1,-7.277,1,0.039,0.0566,0,0.111,0.357,72.441,213500,4
1145,9631,Do What You Gotta Do,Garth Brooks,5PVqGDjrL3AzbgRbqwIieC,MISSING,0.601,0.485,2,-11.956,1,0.0337,0.298,0.000217,0.297,0.437,132.892,185160,4
1146,9632,Good Ride Cowboy,Garth Brooks,1BXu4K8W7HXafUZo7MDlu4,MISSING,0.538,0.842,9,-3.26,1,0.0599,0.198,0,0.115,0.62,136.036,194680,3
1147,9634,More Than A Memory,Garth Brooks,0dsES6WKdISjRqbiSYAHlM,MISSING,0.635,0.35,1,-8.522,1,0.0301,0.569,0,0.118,0.235,137.732,209664,4
1148,9635,Wild Horses,Garth Brooks,1xgxGavDQDaavD60cBEv27,MISSING,0.711,0.565,4,-4.213,1,0.027,0.589,4.58e-05,0.116,0.447,120.048,196093,4
1149,9636,Wrapped Up In You,Garth Brooks,47rP8iAz6WJutMWslCnbHZ,MISSING,0.64,0.525,7,-11.776,1,0.0573,0.183,1.2e-06,0.145,0.523,103.566,261200,4
1150,9639,Could You Ever Love Me Again,Gary & Dave,2mpVNgyWsXcBFS1IkUHjmj,MISSING,0.342,0.79,3,-6.85,1,0.0395,0.217,2.33e-06,0.152,0.737,152.541,206016,4
1151,9640,A Feelin' Like That,Gary Allan,4zhiR8GdYCOShGhs0itUyo,MISSING,0.57,0.814,8,-8.444,1,0.0387,0.000432,1.45e-05,0.0788,0.515,113.489,210640,4
1152,9657,I Didn't Know I Loved You (Till I Saw You Rock And Roll),Gary Glitter,3P8FnWnCCwa10uCzwpog6w,MISSING,0.705,0.445,7,-12.216,0,0.0434,0.0135,0.364,0.0942,0.807,130.338,205120,4
1153,9658,Rock And Roll Part 2,Gary Glitter,17ebcNznhPl7yf8zCfsNV8,MISSING,0.71,0.314,11,-10.666,0,0.082,0.000292,0.785,0.0857,0.401,129.124,193253,4
1154,9666,Rhythm Of The Rain,Gary Lewis And The Playboys,4uZ1oRbgdkDmJ9o82Pa5hm,MISSING,0.56,0.522,6,-9.598,1,0.0288,0.352,2.52e-06,0.397,0.926,126.49,134867,4
1155,9685,A Girl Like You,Gary Stites,7DmRJiEy4H2gnLn8PGm5AL,MISSING,0.293,0.504,5,-8.671,1,0.0314,0.848,0.0466,0.0823,0.755,52.006,127318,4
1156,9686,Lawdy Miss Clawdy,Gary Stites,08KZ8o5KxqVRJDLd3k0nVx,MISSING,0.655,0.37,7,-13.63,1,0.0339,0.799,1.48e-06,0.594,0.909,111.586,123352,4
1157,9687,Lonely For You,Gary Stites,1XWggrJFdzNjPjK0EBhEs9,MISSING,0.352,0.265,0,-14.894,1,0.0313,0.91,0.14,0.0912,0.295,75.724,151407,4
1158,9688,Starry Eyed,Gary Stites,3K9B8VaQAOGq0U3LhU0MF3,MISSING,0.617,0.388,6,-13.524,1,0.0326,0.868,0.00372,0.0693,0.872,114.887,142917,4
1159,9690,7-6-5-4-3-2-1 (Blow Your Whistle),Gary Toms Empire,157ESNUvJI8NeHjV9hcDEd,MISSING,0.717,0.695,1,-9.941,1,0.0972,0.0148,5.51e-05,0.132,0.693,116.39,306973,4
1160,9691,Drive My Car,Gary Toms Empire,4c7fW6ssLObaEwGgW4niAg,MISSING,0.802,0.683,0,-8.909,1,0.0425,0.056,2.39e-05,0.0662,0.939,124.35,348015,4
1161,9706,Touch And Gone,Gary Wright,2q3LuI5doJd3OmTkUnQ13W,MISSING,0.74,0.753,11,-8.547,0,0.0308,0.0378,0,0.0781,0.897,124.619,236027,4
1162,9715,Love Remains The Same,Gavin Rossdale,5iqk123OZlVkvSiTRiz4p5,MISSING,0.406,0.632,4,-5.115,1,0.0344,0.236,0,0.18,0.109,149.258,249440,4
1163,9721,Poco-Loco,Gene & Eunice,7oWadw8UaxI0Gn6NIxvVED,MISSING,0.566,0.557,7,-16.123,1,0.0302,0.834,0.836,0.144,0.803,122.146,152221,4
1164,9731,Get Down,Gene Chandler,6cQNKnUTSO07IwUJavzTFZ,MISSING,0.803,0.556,7,-12.01,1,0.125,0.338,0.0296,0.639,0.692,114.398,216613,4
1165,9747,When You're #1,Gene Chandler,2sQawWo77Y05uLqXEMVJu2,MISSING,0.785,0.875,7,-7.258,1,0.0582,0.03,0.0072,0.0585,0.837,119.891,553707,4
1166,9768,(I Wanna) Love My Life Away,Gene Pitney,3a5dU16xeHzWMkLr8mnrYQ,MISSING,0.522,0.844,0,-3.945,1,0.039,0.598,0.00279,0.61,0.893,135.959,112800,4
1167,9769,(The Man Who Shot) Liberty Valance,Gene Pitney,6J1O1XuGLW2Gge4emsHtHH,MISSING,0.602,0.591,1,-8.684,0,0.053,0.739,0,0.175,0.837,88.392,178440,4
1168,9770,Backstage,Gene Pitney,4rWtrEbRMZgpnDTeYQgcLA,MISSING,0.455,0.728,3,-6.721,1,0.054,0.0318,0,0.0939,0.367,105.707,158253,4
1169,9772,Every Breath I Take,Gene Pitney,5mqJuf5U7M3eLNsaKZ0mUH,MISSING,0.487,0.784,7,-6.54,1,0.042,0.237,0.000699,0.437,0.655,93.362,165960,4
1170,9773,Half Heaven - Half Heartache,Gene Pitney,3240Vl3pFBoPPQXQaQGO0u,MISSING,0.529,0.318,4,-11.404,1,0.0257,0.742,0,0.131,0.531,101.317,166293,4
1171,9774,I Must Be Seeing Things,Gene Pitney,7t1mBtHy5md3Sqj7tebTvU,MISSING,0.571,0.586,5,-7.411,1,0.0355,0.638,1.28e-05,0.171,0.51,108.528,149667,4
1172,9776,If I Didn't Have A Dime (To Play The Jukebox),Gene Pitney,1uGCwiDtDOmlRknvyUBYSz,MISSING,0.701,0.344,9,-13.3,1,0.0458,0.814,0,0.141,0.704,110.783,149587,4
1173,9777,It Hurts To Be In Love,Gene Pitney,6xBlFsN225fidmyuEIApR3,MISSING,0.591,0.662,6,-8.657,1,0.0443,0.0702,0,0.103,0.881,129.955,152760,4
1174,9778,Just One Smile,Gene Pitney,143fg33lVsPvUSxZyh0cnK,MISSING,0.398,0.523,5,-7.469,0,0.0284,0.702,1.53e-05,0.693,0.496,83.564,164280,4
1175,9779,Last Chance To Turn Around,Gene Pitney,3Ggl6WAFhat3IxV5XGhKTW,MISSING,0.463,0.774,5,-8.047,1,0.0477,0.582,3.5e-05,0.581,0.44,135.208,186987,4
1176,9780,Looking Through The Eyes Of Love,Gene Pitney,6iUR29cUJ9vNrneCYnGrBN,MISSING,0.487,0.409,0,-13.156,1,0.0351,0.075,0,0.141,0.231,106.706,196920,4
1177,9781,Mecca,Gene Pitney,693X5GuzxbuUepd8t1G0HE,MISSING,0.495,0.735,2,-7.044,0,0.046,0.777,0.000439,0.431,0.661,139.9,140880,4
1178,9782,Only Love Can Break A Heart,Gene Pitney,5fYVHUBPfApPTrgwh831t2,MISSING,0.315,0.37,8,-8.653,1,0.0277,0.902,1.48e-06,0.616,0.287,85.635,169560,4
1179,9783,Princess In Rags,Gene Pitney,4uMEwp3wbxRrQGijonv1I4,MISSING,0.728,0.486,0,-9.111,1,0.0335,0.406,0,0.229,0.769,117.522,160493,4
1180,9784,She Lets Her Hair Down (Early In The Morning),Gene Pitney,2s6gmTma5MQojewf3Emola,MISSING,0.617,0.619,8,-7.74,1,0.0369,0.418,2.43e-05,0.0553,0.694,122.053,163987,4
1181,9785,She's A Heartbreaker,Gene Pitney,6epd0c51hb1RDYDT5VpFOA,MISSING,0.702,0.874,0,-8.073,1,0.0382,0.396,0.0572,0.114,0.901,127.074,197400,4
1182,9786,That Girl Belongs To Yesterday,Gene Pitney,5iBj3PwlpCPLfwLzN7Qk5I,MISSING,0.46,0.641,2,-7.349,1,0.046,0.541,0.00209,0.162,0.506,121.984,171000,4
1183,9787,Town Without Pity,Gene Pitney,5LNr78kW2P3mJvf9sqcBNI,MISSING,0.428,0.535,7,-6.423,1,0.0316,0.599,5.08e-05,0.0623,0.68,120.495,174000,3
1184,9788,True Love Never Runs Smooth,Gene Pitney,1AolUpmz8ebCvZtRFMAcqL,MISSING,0.492,0.438,7,-9.331,1,0.031,0.604,0,0.395,0.566,108.659,144493,4
1185,9789,Twenty Four Hours From Tulsa,Gene Pitney,0flMUxju9xvKbV0xaFZlp6,MISSING,0.467,0.615,7,-7.252,1,0.0347,0.733,0,0.384,0.714,79.003,177720,4
1186,9790,Yesterday's Hero,Gene Pitney,20imnYZmCQLZeGRz6riXuy,MISSING,0.539,0.632,8,-4.572,0,0.0285,0.65,0.00017,0.839,0.759,100.663,153120,4
1187,9791,This Heart,Gene Redding,2wRPrH0Q5rVxDxNVwMcmMF,MISSING,0.618,0.692,8,-8.139,1,0.0298,0.445,9.29e-05,0.397,0.755,105.236,209351,4
1188,9793,Baby's Gone,Gene Thomas,1Mr23jT7GmRHFm7UGpsyH9,MISSING,0.502,0.455,0,-9.001,1,0.0308,0.462,1.57e-05,0.212,0.757,109.085,158387,4
1189,9795,Pants On The Ground,General Larry Platt,2aYguRih2pKaKXiW7UFrbA,MISSING,0.836,0.768,6,-5.47,0,0.0969,0.0295,0,0.513,0.613,95.025,210547,4
1190,9825,Back In My Arms Again,Genya Ravan,6jEqn2c9E11sNcq4ahJkcz,MISSING,0.591,0.917,0,-5.633,1,0.0437,0.223,0,0.789,0.524,120.437,278160,4
1191,9844,I Wish I Was Eighteen Again,George Burns,0gKlfjQCqFLVgeP88a9HjE,MISSING,0.469,0.222,10,-17.945,1,0.0302,0.728,0,0.137,0.463,83.251,205627,3
1192,9850,Gee,George Hamilton IV,1Mi0mOFijbViZw4cFjBmHH,MISSING,0.604,0.442,0,-10.121,1,0.0277,0.651,0,0.171,0.778,113.099,127853,4
1193,9851,When Will I Know,George Hamilton IV,1h6Ih6Wndyk1WOEZw6pDhc,MISSING,0.485,0.163,0,-16.058,1,0.0312,0.833,7.87e-05,0.121,0.525,95.059,162107,4
1194,9852,Your Cheatin' Heart,George Hamilton IV,3RHDHudJK8Ooya2lOfAau6,MISSING,0.509,0.482,0,-11.969,1,0.0288,0.806,0.000154,0.166,0.824,115.536,136920,4
1195,9872,"Baby, I Believe In You",George LaMond,0wWOeA6NFUbsz7JESOGpEY,MISSING,0.56,0.492,8,-12.753,1,0.0343,0.0934,0.00858,0.104,0.667,170.034,235907,4
1196,9875,Where Does That Leave Love,George LaMond,0uCblGxozywHsi40jeutqr,MISSING,0.626,0.978,4,-4.376,1,0.0821,0.00484,0.00535,0.0903,0.463,118.996,244958,4
1197,9877,Baby Has Gone Bye Bye,George Maharis,4kW4TwGRdhAN3U8mp7BBmG,MISSING,0.48,0.223,10,-17.069,1,0.0314,0.869,1.8e-05,0.132,0.415,109.125,174493,4
1198,9879,Love Me As I Love You,George Maharis,2b39AQLnuzbnfmUc7IB42Y,MISSING,0.216,0.178,1,-17.799,1,0.0314,0.853,1.92e-05,0.159,0.264,90.255,153240,3
1199,9880,Teach Me Tonight,George Maharis,3s6pnpgC7aDwR6tSByPpef,MISSING,0.273,0.175,3,-17.628,1,0.0439,0.853,0,0.171,0.216,203.335,171693,3
1200,9881,That's How It Goes,George Maharis,3aZxXWFsmIuGU2pS7RxYCq,MISSING,0.5,0.359,0,-14.915,1,0.0327,0.846,1.04e-06,0.373,0.739,92.802,137867,4
1201,9920,If You Can Do Anything Else,George Strait,1PmJcgLwG1wRC5qMdjogRD,MISSING,0.681,0.62,3,-7.68,1,0.0268,0.601,0.000318,0.128,0.482,116.983,246667,4
1202,9923,Living For The Night,George Strait,1BWBhzWgIL1eyNU02FfmVX,MISSING,0.428,0.44,1,-6.48,1,0.0241,0.63,0.000862,0.116,0.265,78.463,221773,4
1203,9933,The Breath You Take,George Strait,0zKsfGlBHj6mzZRhmACl8M,MISSING,0.492,0.383,11,-7.735,0,0.0277,0.752,0.000413,0.119,0.248,132.1,215880,3
1204,9936,Twang,George Strait,10Jl8nC5i4idX63nUk3mRj,MISSING,0.561,0.956,9,-3.331,1,0.0799,0.279,6.83e-06,0.0801,0.78,158.621,175600,4
1205,9946,Get Away,Georgie Fame And The Blue Flames,0ncVdfMgdTdSirbhICZdYE,MISSING,0.838,0.587,11,-9.007,1,0.0431,0.206,0.0035,0.113,0.924,96.635,150192,4
1206,9952,Tina Cherry,Georgio,0f9tsjSv4fq9yaXDy1mYke,MISSING,0.823,0.617,10,-10.571,0,0.0599,0.0247,0.477,0.108,0.582,116.743,307813,4
1207,9953,Botella Tras Botella,Gera MX + Christian Nodal,3sJ2sOrWDNByof17q4FGrv,MISSING,0.727,0.546,0,-4.572,1,0.0437,0.656,0,0.122,0.69,106.891,197333,4
1208,9966,Don't Let The Sun Catch You Crying,Gerry And The Pacemakers,6XrD4W9ceNXlp1CTYIujW3,MISSING,0.44,0.457,0,-9.984,1,0.0297,0.25,0.00151,0.74,0.43,111.984,145373,4
1209,9973,I'm The One,Gerry And The Pacemakers,2l3bgsHr4lnHVO3YmhP8P2,MISSING,0.314,0.849,1,-10.372,0,0.058,0.114,2.16e-05,0.415,0.854,196.777,138187,4
